,artistID,name,genres
7860,8045,Tapping the Vein,"['industrial rock', 'industrial', 'gothic rock', 'riot grrrl']"
7862,8047,Plumb,"['ccm', 'christian', 'christian alternative rock', 'christian rock', 'trance']"
7864,8049,Beyond the Void,"['gothic metal', 'gothic rock']"
7866,8051,Jia Peng Fang,"['traditional music', 'gufeng']"
7868,8053,Cocoon,"['french indie pop', 'folk pop']"
7869,8054,The DÃ¸,"['west coast hip hop', 'gangster rap']"
7873,8058,Gail Ann Dorsey,"['french pop', 'variété française']"
7876,8061,Flea,"['jazz beats', 'lo-fi']"
7877,8062,Revolver,"['corrido', 'banda', 'corridos bélicos', 'norteño', 'sierreño']"
7878,8063,Minuscule Hey,['french indie pop']
7881,8066,Squirrel Nut Zippers,"['swing music', 'big band']"
7883,8068,Moloko,['trip hop']
7885,8070,Voodoo Zombie,"['psychobilly', 'horror punk', 'rockabilly', 'deathrock']"
7887,8072,Bobby Valentino,['r&b']
7890,8075,Ny,['smooth jazz']
7891,8076,Nivea,"['gospel', 'brazilian gospel', 'worship', 'devotional']"
7896,8081,Lloyd,['musicals']
7900,8085,jhene,['r&b']
7904,8089,Nasri,"['khaleeji', 'egyptian pop']"
7908,8093,Auburn,['russelåter']
7909,8094,Steph Jones,"['gabber', 'happy hardcore', 'techno']"
7911,8096,Dawn Richard,['alternative r&b']
7914,8099,Patty Griffin,"['americana', 'folk', 'alt country']"
7915,8100,Lee Brice,"['country', 'acoustic country']"
7916,8101,Jamey Johnson,"['country', 'red dirt']"
7918,8103,Ryan Bingham,"['red dirt', 'texas country', 'alt country', 'americana', 'country']"
7920,8105,Jerrod Niemann,"['country', 'acoustic country']"
7921,8106,Terri Clark,['country']
7922,8107,Justin Townes Earle,"['alt country', 'americana', 'bluegrass']"
7923,8108,The Derek Trucks Band,"['modern blues', 'blues rock', 'southern rock', 'blues']"
7924,8109,The Avett Brothers,"['indie folk', 'folk', 'americana', 'bluegrass', 'newgrass', 'alt country', 'folk rock']"
7925,8110,Susan Tedeschi,"['modern blues', 'blues', 'blues rock']"
7927,8112,Ollabelle,"['americana', 'christian folk']"
7928,8113,Duane Allman,"['southern rock', 'blues', 'blues rock']"
7929,8114,Freddie King,"['blues', 'classic blues', 'blues rock']"
7930,8115,Little Feat,"['southern rock', 'country rock', 'roots rock']"
7931,8116,The Persuasions,['doo-wop']
7932,8117,Jimmy Herring,['jazz fusion']
7934,8119,The Meters,"['funk', 'soul', 'jazz funk']"
7935,8120,Taj Mahal,"['blues', 'classic blues', 'country blues', 'jazz blues', 'blues rock', 'modern blues']"
7936,8121,Toots and the Maytals,"['reggae', 'rocksteady', 'ska', 'roots reggae', 'dub']"
7937,8122,Derek and the Dominos,"['blues rock', 'classic rock']"
7938,8123,Albert King,"['blues', 'classic blues', 'blues rock', 'soul blues', 'jazz blues', 'modern blues']"
7939,8124,Keb' Mo',"['blues', 'modern blues', 'country blues', 'blues rock', 'classic blues']"
7940,8125,Joe Pug,"['americana', 'folk', 'alt country']"
7941,8126,Little Walter,"['blues', 'classic blues']"
7942,8127,The Campbell Brothers,['retro soul']
7944,8129,JJ Grey & Mofro,"['modern blues', 'southern rock', 'blues', 'blues rock']"
7945,8130,Townes Van Zandt,"['americana', 'folk', 'alt country', 'singer-songwriter']"
7947,8140,Dubstar,"['britpop', 'alternative dance']"
7948,8141,The Golden Filter,"['electroclash', 'indie dance', 'cold wave']"
7950,8143,Kish Mauve,['french house']
7953,8146,Warren Suicide,['electroclash']
7954,8147,Coco Electrik,['electroclash']
7955,8148,Krause,['musicals']
7956,8149,Beborn Beton,"['ebm', 'synthpop', 'industrial', 'darkwave']"
7957,8150,Red Lorry Yellow Lorry,"['gothic rock', 'deathrock', 'post-punk', 'darkwave', 'cold wave', 'new wave']"
7959,8152,Jane Monheit,"['vocal jazz', 'jazz']"
7960,8153,"Harry Connick, Jr.","['christmas', 'big band', 'vocal jazz', 'adult standards']"
7965,8158,Bun B,"['reggaeton', 'trap latino', 'urbano latino', 'latin']"
7966,8159,Lil' Flip,"['southern hip hop', 'crunk']"
7967,8160,Slim Thug,['trap']
7969,8162,Bizarre,['horrorcore']
7970,8163,Lady Pank,['disco polo']
7980,8173,The Notorious B.I.G.,"['gangster rap', 'east coast hip hop', 'hip hop']"
7983,8176,Zion I & The Grouch,['underground hip hop']
7984,8177,MC Lyte,['east coast hip hop']
7985,8178,Lil' Kim,['east coast hip hop']
7987,8180,A-Alikes,['hardcore hip hop']
7988,8181,Slick Rick,['east coast hip hop']
7989,8182,Onyx,"['east coast hip hop', 'hardcore hip hop']"
7990,8183,maritza rodriguez,"['bolero', 'huayno']"
7991,8184,Fugees,['east coast hip hop']
7992,8185,8Ball & MJG,"['southern hip hop', 'memphis rap', 'crunk']"
7994,8187,Big Syke,"['g-funk', 'west coast hip hop']"
7995,8188,Queen Latifah,"['musicals', 'east coast hip hop']"
7996,8189,Rap P,"['choral', 'requiem', 'opera']"
7998,8191,Square,"['anime', 'j-rock', 'j-pop']"
7999,8192,DOYOULIKE?,"['emocore', 'emo']"
8001,8194,V.O.W.E,"['progressive house', 'big room', 'edm']"
8002,8195,Tihuana,"['brazilian rock', 'brazilian pop']"
8003,8196,No Core,"['j-rap', 'j-pop']"
8004,8197,Believe,"['hyperpop', 'art pop']"
8005,8198,Aly & Fila,"['trance', 'progressive trance']"
8006,8199,The Dining Rooms,"['trip hop', 'downtempo', 'nu jazz', 'acid jazz', 'lounge']"
8008,8201,Boozoo Bajou,"['downtempo', 'nu jazz', 'trip hop', 'acid jazz', 'lounge']"
8009,8202,Tape Five,"['electro swing', 'swing music', 'nu jazz']"
8011,8204,Gare du Nord,"['nu jazz', 'lounge', 'acid jazz']"
8012,8205,Nekta,"['electro swing', 'swing music', 'nu jazz']"
8013,8206,A Vida Azul,"['nu jazz', 'lounge']"
8015,8208,Saint Privat,['french jazz']
8016,8209,!deladap,"['electro swing', 'swing music']"
8019,8212,Alphawezen,"['trip hop', 'downtempo', 'lounge']"
8021,8214,Gonjasufi,['experimental hip hop']
8022,8215,Datarock,"['new rave', 'alternative dance', 'electronic rock']"
8023,8216,General Elektriks,"['french indie pop', 'trip hop']"
8024,8217,Micatone,"['nu jazz', 'acid jazz']"
8025,8218,Berry Weight,"['trip hop', 'nu jazz', 'downtempo']"
8026,8219,Minus 8,"['nu jazz', 'acid jazz', 'trip hop', 'lounge', 'downtempo']"
8028,8221,Gabin,['classical']
8030,8223,Vermillion Lies,['dark cabaret']
8031,8224,Club Des Belugas,"['electro swing', 'nu jazz', 'swing music', 'acid jazz', 'lounge']"
8032,8225,Hidden Orchestra,"['nu jazz', 'trip hop', 'downtempo']"
8033,8226,Skeewiff,"['electro swing', 'swing music', 'big beat', 'nu jazz']"
8036,8229,Astor Piazzolla,['tango']
8037,8230,Oi Va Voi,['trip hop']
8041,8234,Kronos Quartet,"['minimalism', 'avant-garde']"
8043,8236,Michael Galasso,['minimalism']
8048,8241,Solvent,['breakcore']
8049,8242,Isles & Glaciers,"['post-hardcore', 'emo', 'screamo']"
8050,8243,Ariana Grande,['pop']
8051,8244,FM Static,"['christian rock', 'christian alternative rock']"
8053,8246,The Crown,"['metalcore', 'post-hardcore', 'screamo']"
8054,8247,Hatesphere,"['groove metal', 'thrash metal', 'melodic death metal', 'speed metal', 'death metal', 'metal']"
8055,8248,Blood Red Throne,"['death metal', 'grindcore', 'metal']"
8056,8249,Raging Speedhorn,"['nu metal', 'sludge metal', 'groove metal']"
8057,8250,Laxative,"['cold wave', 'electroclash']"
8058,8251,Six Feet Under,"['death metal', 'grindcore', 'metal', 'groove metal']"
8059,8252,Occult,['dream pop']
8060,8253,Debauchery,"['death metal', 'metal', 'grindcore']"
8062,8255,Dew-Scented,"['thrash metal', 'death metal', 'groove metal', 'melodic death metal', 'speed metal']"
8063,8256,Halo Effect,"['melodic death metal', 'metal', 'death metal']"
8064,8257,Terror 2000,"['thrash metal', 'melodic death metal']"
8065,8258,Emil Bulls,['nu metal']
8066,8259,Damageplan,"['groove metal', 'metal']"
8067,8260,Final Breath,"['thrash metal', 'death metal']"
8068,8261,Burning Skies,"['deathcore', 'grindcore']"
8069,8262,Donavon Frankenreiter,['surf rock']
8070,8263,Park,"['nu metal', 'rap metal', 'rock', 'alternative metal']"
8071,8264,William Fitzsimmons,"['indie folk', 'singer-songwriter']"
8073,8266,Chris Botti,"['smooth jazz', 'jazz']"
8075,8268,Aleks Syntek,"['latin pop', 'rock en español']"
8076,8269,Nature Living,"['acoustic pop', 'j-rock', 'post-hardcore', 'melodic hardcore']"
8077,8270,Rx Bandits,"['ska punk', 'ska']"
8079,8272,Jean Baudin,"['classical piano', 'classical']"
8080,8273,Nuclear Rabbit,"['avant-garde', 'funk rock']"
8082,8275,Catch 22,"['ska', 'ska punk', 'punk']"
8084,8277,For the Fallen Dreams,"['metalcore', 'melodic hardcore', 'post-hardcore', 'deathcore', 'hardcore', 'djent']"
8088,8281,RoBERT,"['classical piano', 'classical', 'chamber music']"
8090,8283,Vanessa Paradis,"['variété française', 'chanson', 'french pop']"
8093,8286,KSU,['spoken word']
8095,8288,Zazie,"['variété française', 'chanson', 'french pop', 'french house']"
8096,8289,Wolna Grupa Bukowina,['sea shanties']
8097,8290,Natasha St-Pier,"['variété française', 'chanson', 'french pop']"
8099,8292,Takanashi Yasuharu,"['anime', 'soundtrack']"
8100,8293,Sumatra,['deathcore']
8102,8295,The Armed,"['mathcore', 'noise rock']"
8103,8296,Here Comes The Kraken,"['deathcore', 'metalcore']"
8104,8297,The Korea,['experimental hip hop']
8107,8300,Hester Prynne,"['deathcore', 'death metal']"
8109,8302,+\-,"['indie', 'garage rock']"
8110,8303,Ruiner,"['melodic hardcore', 'hardcore', 'hardcore punk']"
8112,8305,Worthless Without,"['post-hardcore', 'screamo', 'emo']"
8114,8307,Waking Ashland,['christian alternative rock']
8115,8308,Johnny Hallyday,"['variété française', 'chanson', 'french pop']"
8116,8309,Jerry Lee Lewis,"['rockabilly', 'rock and roll', 'boogie-woogie']"
8118,8311,Tom Petty,['classic rock']
8119,8312,John Mellencamp,['classic rock']
8120,8313,John Fogerty,['country rock']
8121,8314,The Everly Brothers,['doo-wop']
8122,8315,Vince Taylor,"['rockabilly', 'proto-punk', 'rock and roll', 'psychobilly']"
8123,8316,Dick Rivers,"['chanson', 'french pop', 'variété française']"
8126,8319,Taake,['black metal']
8127,8320,Dominia,"['gothic metal', 'doom metal', 'melodic death metal', 'symphonic metal', 'gothic rock']"
8130,8323,Obtest,"['folk metal', 'black metal']"
8131,8324,Nahash,['mizrahi']
8132,8325,Thundertale,['power metal']
8133,8326,Satanic Warmaster,['black metal']
8137,8330,Teurgia,"['folk metal', 'black metal']"
8138,8331,Excrementory Grindfuckers,['grindcore']
8139,8332,Luctus,['black metal']
8140,8333,Gorefest,"['death metal', 'grindcore', 'groove metal']"
8144,8337,Dusk,"['stutter house', 'future bass']"
8145,8338,D.A.R,"['banda', 'norteño', 'grupera']"
8146,8339,Anakron,['electro swing']
8147,8340,George Thorogood & The Destroyers,"['classic rock', 'blues rock', 'southern rock']"
8148,8341,Beherit,['black metal']
8150,8343,Urgehal,['black metal']
8151,8344,Anubi,['trap latino']
8154,8347,Mushroomhead,"['nu metal', 'industrial metal', 'rap metal', 'metal', 'alternative metal']"
8155,8348,Passenger,['folk pop']
8156,8349,St. Thomas,['swedish pop']
8157,8350,Taproot,"['nu metal', 'alternative metal', 'post-grunge', 'rap metal']"
8164,8357,Juego De Dos,"['flamenco', 'flamenco pop']"
8168,8361,Hawk Nelson,"['christian rock', 'christian', 'christian alternative rock', 'ccm', 'christian pop']"
8169,8362,Chaves,"['sertanejo', 'sertanejo universitário']"
8172,8365,Seu Cuca,"['brazilian rock', 'surf rock']"
8176,8369,Faith and the Muse,"['gothic rock', 'deathrock', 'darkwave', 'post-punk', 'neofolk', 'cold wave']"
8178,8371,ManÃ¡,"['rock en español', 'latin rock', 'mexican rock', 'latin pop']"
8179,8372,Ricardo Arjona,['latin pop']
8180,8373,Banda El Recodo,"['banda', 'norteño', 'música mexicana', 'grupera', 'corrido']"
8181,8374,Luciano Pereyra,['folklore argentino']
8182,8375,Alex Ubago,['latin pop']
8187,8380,Carlos Baute,['latin pop']
8188,8381,Deep kick,['funk rock']
8190,8383,Marcus Miller,"['jazz fusion', 'jazz funk', 'jazz']"
8191,8384,Hopes Die Last,"['post-hardcore', 'screamo', 'metalcore', 'emocore']"
8193,8386,Metal Church,"['thrash metal', 'speed metal', 'heavy metal', 'metal', 'power metal']"
8194,8387,Solitude Aeturnus,"['doom metal', 'sludge metal', 'gothic metal']"
8198,8392,Do As Infinity,"['anime', 'j-pop', 'j-rock']"
8200,8396,12012,"['visual kei', 'j-rock']"
8202,8398,Alice Nine,"['visual kei', 'j-rock']"
8205,8403,Anamanaguchi,['vocaloid']
8206,8404,Sadie,"['dangdut', 'sholawat']"
8207,8405,Schandmaul,"['medieval metal', 'medieval', 'folk rock', 'folk metal', 'folk']"
8208,8407,Plastic Tree,"['visual kei', 'j-rock']"
8209,8408,m-flo,['baroque pop']
8210,8409,Bebe,"['gospel', 'african gospel']"
8211,8410,Coiffeur,"['latin indie', 'latin folk', 'latin alternative']"
8218,8417,theaudience,['britpop']
8219,8418,The Sunshine Underground,['new rave']
8220,8420,Lake of Tears,"['gothic metal', 'doom metal', 'gothic rock']"
8222,8423,Great White,"['glam metal', 'glam rock', 'hard rock']"
8226,8427,Birsen Tezer,['turkish pop']
8228,8429,Replikas,['anatolian rock']
8231,8432,Quadro Nuevo,['tango']
8240,8441,Xavier Cugat,"['exotica', 'mambo', 'latin jazz', 'orchestra', 'cha cha cha', 'big band']"
8241,8442,Ahmad Pejman,['neoclassical']
8242,8443,Orient Expressions,['sufi']
8243,8444,Pinhani,['turkish pop']
8244,8445,Niyaz,['sufi']
8245,8446,Peyman Yazdanian,['neoclassical']
8251,8452,Hossein Alizadeh,"['sufi', 'traditional music']"
8254,8455,Taksim Trio,['sufi']
8258,8459,mewithoutYou,"['post-hardcore', 'spoken word']"
8260,8461,Sunny Day Real Estate,"['midwest emo', 'emo', 'post-hardcore', 'math rock']"
8261,8462,Destroy The Runner,"['metalcore', 'post-hardcore', 'screamo', 'christian rock']"
8263,8464,Every Time I Die,"['mathcore', 'metalcore', 'hardcore', 'post-hardcore', 'hardcore punk']"
8264,8465,Suis La Lune,"['screamo', 'midwest emo', 'post-hardcore', 'emo', 'math rock', 'mathcore']"
8266,8467,American Football,"['midwest emo', 'math rock', 'emo']"
8267,8468,The Bled,"['mathcore', 'post-hardcore', 'screamo', 'metalcore', 'hardcore']"
8268,8469,The Promise Ring,"['midwest emo', 'emo', 'math rock', 'post-hardcore']"
8269,8470,The (International) Noise Conspiracy,['garage rock']
8270,8471,Still Remains,['metalcore']
8271,8472,Earl Sweatshirt,"['experimental hip hop', 'alternative hip hop']"
8272,8473,Memphis May Fire,"['metalcore', 'post-hardcore', 'screamo', 'metal']"
8274,8475,Mihai Edrisch,"['screamo', 'post-hardcore']"
8276,8477,brandun deshay,['experimental hip hop']
8277,8478,Tigers Jaw,"['midwest emo', 'pop punk', 'emo', 'indie punk', 'math rock']"
8278,8479,Nada Surf,['power pop']
8279,8480,Sleep Party People,['post-rock']
8282,8483,Avi Buffalo,['baroque pop']
8283,8484,The Makes Nice,"['power pop', 'garage rock']"
8285,8486,Datahowler,['chillwave']
8286,8487,LoveLikeFire,['indie rock']
8289,8490,The Cheaters,"['rockabilly', 'psychobilly', 'horror punk']"
8291,8492,Fu Manchu,"['stoner rock', 'sludge metal', 'doom metal']"
8292,8493,Sambassadeur,"['swedish pop', 'jangle pop', 'indie pop']"
8294,8495,Marco Borsato,['nederpop']
8296,8497,Sash!,['classical']
8297,8498,Tina Cousins,['eurodance']
8298,8499,Ibens,['dansktop']
8302,8503,DÃºnÃ©,['orchestra']
8304,8505,Love Shop,['dansktop']
8308,8509,Jahcoozi,"['indie electronic', 'idm']"
8309,8510,Modeselektor,['idm']
8312,8513,Fila Brazillia,"['trip hop', 'downtempo', 'nu jazz', 'acid jazz']"
8313,8514,Si*SÃ©,['traditional music']
8314,8515,Last Days of Humanity,"['grindcore', 'death metal']"
8315,8516,Gallhammer,"['black metal', 'doom metal', 'sludge metal']"
8316,8517,Thorns,['shoegaze']
8317,8518,Ossastorium,"['groove metal', 'melodic death metal', 'gothic metal']"
8318,8519,Poccolus,['black metal']
8319,8520,Disiplin,['black metal']
8320,8521,Morbid,"['death metal', 'grindcore', 'metal', 'black metal']"
8324,8525,Dissimulation,"['black metal', 'speed metal']"
8325,8526,Forgotten Tomb,"['black metal', 'doom metal']"
8326,8527,Haeiresis,"['black metal', 'traditional music', 'avant-garde', 'dark ambient']"
8327,8528,Dehydrated Goat,"['grindcore', 'death metal']"
8328,8529,Skepticism,"['doom metal', 'drone metal', 'sludge metal', 'gothic metal']"
8329,8530,Nocturnal Depression,['black metal']
8330,8531,Argharus,"['black metal', 'doom metal']"
8331,8532,Mutiilation,['black metal']
8332,8533,Shape of Despair,"['doom metal', 'sludge metal', 'drone metal', 'gothic metal']"
8342,8543,Prism,['jazz']
8343,8544,Jan & Dean,"['surf rock', 'doo-wop']"
8344,8545,Bill Haley and the Comets,"['rockabilly', 'rock and roll', 'doo-wop']"
8346,8547,The Royal Guardsmen,['christmas']
8347,8548,Paul Revere & the Raiders,"['proto-punk', 'garage rock']"
8348,8549,Badfinger,"['power pop', 'jangle pop']"
8350,8551,Sha Na Na,"['musicals', 'doo-wop']"
8351,8552,The Partridge Family,['bubblegum pop']
8352,8553,Los Straitjackets,"['surf rock', 'rockabilly', 'psychobilly']"
8353,8554,The Surfites,"['surf rock', 'rockabilly']"
8354,8555,Pat Benatar,['aor']
8355,8556,The Lettermen,"['adult standards', 'easy listening']"
8356,8557,Marty Stuart,"['bluegrass', 'traditional country', 'honky tonk', 'country']"
8357,8558,The Association,"['baroque pop', 'acid rock']"
8359,8560,Wanda Jackson,"['rockabilly', 'psychobilly', 'rock and roll']"
8360,8561,Van Zant,"['southern rock', 'aor', 'arena rock', 'country rock']"
8361,8562,Ralph Rebel,"['rockabilly', 'surf rock', 'psychobilly']"
8362,8563,Charlie Daniels Band,"['southern rock', 'country rock', 'country']"
8363,8564,Del Shannon,['doo-wop']
8364,8565,The Grass Roots,['folk rock']
8365,8566,Steve Gaines,"['southern rock', 'alt country']"
8366,8567,Dick Dale and His Del-Tones,"['surf rock', 'rockabilly']"
8367,8568,1910 Fruitgum Company,['bubblegum pop']
8369,8570,The Merseybeats,['northern soul']
8370,8571,The Crew Cuts,['doo-wop']
8371,8572,Randy & The Rainbows,['doo-wop']
8375,8576,The Cowsills,"['baroque pop', 'bubblegum pop']"
8376,8577,De Jeugd van Tegenwoordig,['nederpop']
8378,8579,Oblique,['vaporwave']
8379,8580,Heavens,['aussie drill']
8380,8581,The Similou,['melbourne bounce']
8381,8582,Miss Kittin,['electroclash']
8383,8584,Chicks on Speed,"['electroclash', 'riot grrrl']"
8384,8585,Northern Kind,['synthpop']
8385,8586,Kleerup,"['swedish pop', 'chillstep']"
8389,8590,Ocean Reid,['visual kei']
8393,8594,Joni Mitchell,"['folk', 'singer-songwriter', 'folk rock']"
8394,8595,Joe Purdy,['singer-songwriter']
8398,8599,Xentrix,"['thrash metal', 'speed metal', 'groove metal']"
8413,8614,Ryan Harvey,['folk punk']
8414,8615,ÐÐÐª'ÐÐÐÐÐ,['emo']
8416,8617,What We Feel,"['punk rap', 'hardcore punk', 'hardcore']"
8423,8624,Ð¢ÑÐ¸Ð°Ð´Ð°,['k-pop']
8425,8626,ÐÐ»Ð¸Ð½Ð° Ð¡Ð¸Ð¿Ð¿Ñ,"['g-funk', 'west coast hip hop', 'gangster rap']"
8432,8633,Dianogah,"['math rock', 'post-rock', 'slowcore', 'midwest emo']"
8433,8634,Moscow Death Brigade,['punk rap']
8434,8635,Klowns,"['glam metal', 'finnish rock', 'glam rock']"
8439,8640,Blok B,"['turkish hip hop', 'turkish pop']"
8442,8643,Alexis Blue,"['blues', 'blues rock', 'classic blues']"
8444,8645,Hydria,"['symphonic metal', 'gothic metal']"
8445,8646,Elis,['musicals']
8446,8647,Ari Koivunen,['finnish rock']
8447,8648,Lyriel,"['symphonic metal', 'gothic metal', 'folk metal', 'power metal', 'medieval metal']"
8448,8649,Kimya Dawson,['folk punk']
8449,8650,Trevor Morris,"['medieval', 'soundtrack']"
8450,8651,T-ara,['k-pop']
8452,8653,Davichi,"['k-ballad', 'soundtrack', 'k-pop']"
8455,8656,Mansun,"['britpop', 'madchester']"
8456,8657,Buck 65,"['underground hip hop', 'experimental hip hop', 'alternative hip hop']"
8457,8658,The Pineapple Thief,"['progressive rock', 'progressive metal', 'art rock']"
8459,8660,Anekdoten,"['progressive rock', 'progressive metal', 'art rock', 'space rock']"
8460,8661,Khoma,"['post-rock', 'sludge metal']"
8461,8662,Killers,['alternative rock']
8462,8663,Levellers,"['celtic rock', 'folk punk', 'folk rock', 'britpop']"
8463,8664,Icon & the Black Roses,"['gothic metal', 'gothic rock']"
